gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,copia_de,semelhanca
twilio-ruby,lib/twilio-ruby/rest/iam/v1/o_auth_app.rb,c58e213a6f04,third-party apis,6.6,25,0,64,0.0,2,0.0,59,18,27,0.458,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/user/user_conversation.rb,c58e213a6f04,third-party apis,7,32,0,76,0.0,2,0.0,59,13,29,0.492,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/connect_app.rb,c58e213a6f04,third-party apis,8.0,42,0,73,0.0,2,0.0,52,13,29,0.558,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/voice/v1/ip_record.rb,c58e213a6f04,third-party apis,8.1,30,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/credential/public_key.rb,c58e213a6f04,third-party apis,8.2,30,0,67,0.0,2,0.0,49,13,31,0.633,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/credential/aws.rb,c58e213a6f04,third-party apis,8.2,30,0,67,0.0,2,0.0,49,13,31,0.633,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/voice/v1/source_ip_mapping.rb,c58e213a6f04,third-party apis,8.1,28,0,67,0.0,2,0.0,49,12,31,0.633,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.585
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session/interaction.rb,c58e213a6f04,third-party apis,6.1,31,0,75,0.0,2,0.0,57,14,26,0.456,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.583
twilio-ruby,lib/twilio-ruby/rest/video/v1/recording.rb,c58e213a6f04,third-party apis,6.6,30,0,71,0.0,2,0.0,56,12,26,0.464,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.583
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user/user_binding.rb,c58e213a6f04,third-party apis,6.5,24,0,72,0.0,2,0.0,50,14,26,0.52,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.583
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/user/user_binding.rb,c58e213a6f04,third-party apis,6.5,24,0,72,0.0,2,0.0,50,14,26,0.52,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.583
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/search.rb,c58e213a6f04,third-party apis,6.3,22,0,56,0.0,2,0.0,32,13,19,0.594,twilio-ruby/lib/twilio-ruby/rest/memory/v1/bulk.rb,0.583
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_stream.rb,c58e213a6f04,third-party apis,7.9,29,0,75,0.0,2,0.0,55,13,33,0.6,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/rate_limit.rb,c58e213a6f04,third-party apis,8.1,29,0,74,0.0,2,0.0,54,13,33,0.611,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/queue.rb,c58e213a6f04,third-party apis,8.2,30,0,74,0.0,2,0.0,54,13,33,0.611,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function.rb,c58e213a6f04,third-party apis,8.1,28,0,74,0.0,2,0.0,53,13,33,0.623,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/asset.rb,c58e213a6f04,third-party apis,8.1,28,0,74,0.0,2,0.0,53,13,33,0.623,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/ip_access_control_list.rb,c58e213a6f04,third-party apis,8.2,28,0,73,0.0,2,0.0,52,14,33,0.635,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/credential_list.rb,c58e213a6f04,third-party apis,8.2,28,0,73,0.0,2,0.0,52,14,33,0.635,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task/reservation.rb,c58e213a6f04,third-party apis,13.9,136,0,71,0.0,2,0.0,49,14,26,0.531,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.581
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity/factor.rb,c58e213a6f04,third-party apis,8.0,45,0,74,0.0,2,0.0,54,14,29,0.537,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user/user_channel.rb,c58e213a6f04,third-party apis,7.5,33,0,73,0.0,2,0.0,52,14,29,0.558,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list/sync_list_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/document/document_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map/sync_map_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/wireless/v1/sim/usage_record.rb,c58e213a6f04,third-party apis,6.8,17,0,62,0.0,2,0.0,26,10,15,0.577,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue/task_queues_statistics.rb,0.579
twilio-ruby,lib/twilio-ruby/rest/events/v1/subscription.rb,c58e213a6f04,third-party apis,8.2,30,0,70,0.0,2,0.0,53,12,33,0.623,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.578
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/bulk_eligibility.rb,c58e213a6f04,third-party apis,6.3,21,0,61,0.0,2,0.0,38,12,19,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.577
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/user.rb,c58e213a6f04,third-party apis,8.3,33,0,72,0.0,2,0.0,58,12,33,0.569,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/phone_number.rb,c58e213a6f04,third-party apis,7.9,31,0,75,0.0,2,0.0,55,13,31,0.564,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/knowledge.rb,c58e213a6f04,third-party apis,7.9,28,0,75,0.0,2,0.0,55,13,33,0.6,twilio-ruby/lib/twilio-ruby/rest/memory/v1/profile.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_channel.rb,c58e213a6f04,third-party apis,8.1,31,0,74,0.0,2,0.0,53,13,31,0.585,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/activity.rb,c58e213a6f04,third-party apis,8.2,29,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/messaging_configuration.rb,c58e213a6f04,third-party apis,8.2,29,0,72,0.0,2,0.0,50,13,31,0.62,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/events/v1/subscription/subscribed_event.rb,c58e213a6f04,third-party apis,8.4,29,0,71,0.0,2,0.0,48,13,31,0.646,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/verify/v2/safelist.rb,c58e213a6f04,third-party apis,7.1,26,0,59,0.0,2,0.0,37,12,22,0.595,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/preview_iam/v1/token.rb,c58e213a6f04,third-party apis,8.0,40,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/oauth/v1/token.rb,c58e213a6f04,third-party apis,8.0,40,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/oauth/v2/token.rb,c58e213a6f04,third-party apis,8.3,44,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/insights_settings_answer_sets.rb,c58e213a6f04,third-party apis,6.3,22,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/iam/v1/token.rb,c58e213a6f04,third-party apis,8.0,40,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/validation_request.rb,c58e213a6f04,third-party apis,7.7,37,0,59,0.0,2,0.0,22,10,11,0.5,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/external_campaign.rb,c58e213a6f04,third-party apis,7.0,30,0,50,0.0,2,0.0,22,9,11,0.5,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_tollfree_inquiries.rb,c58e213a6f04,third-party apis,13.9,100,0,48,0.0,2,0.0,21,9,11,0.524,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/call/user_defined_message.rb,c58e213a6f04,third-party apis,7.2,30,0,57,0.0,2,0.0,21,11,11,0.524,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message/feedback.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/insights_settings_comment.rb,c58e213a6f04,third-party apis,6.5,22,0,45,0.0,2,0.0,20,9,11,0.55,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/flex_api/v2/web_channels.rb,c58e213a6f04,third-party apis,8.1,35,0,42,0.0,2,0.0,19,9,11,0.579,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_stream/stream_message.rb,c58e213a6f04,third-party apis,7.3,28,0,53,0.0,2,0.0,19,11,11,0.579,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message/feedback.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/brand_registration/brand_registration_otp.rb,c58e213a6f04,third-party apis,6.6,21,0,53,0.0,2,0.0,19,10,11,0.579,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/preview_iam/v1/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow_validate.rb,c58e213a6f04,third-party apis,7.9,32,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/oauth/v1/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/oauth/v2/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/rate_limit.rb,c58e213a6f04,third-party apis,7.2,25,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/bulk_consents.rb,c58e213a6f04,third-party apis,7.3,26,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/bulk_contacts.rb,c58e213a6f04,third-party apis,7.3,26,0,39,0.0,2,0.0,18,9,11,0.611,twilio-ruby/lib/twilio-ruby/rest/iam/v1/new_api_key.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/events/v1/sink/sink_test.rb,c58e213a6f04,third-party apis,6.7,21,0,50,0.0,2,0.0,18,10,11,0.611,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person_usecase.rb,c58e213a6f04,third-party apis,7.3,26,0,50,0.0,2,0.0,18,10,11,0.611,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,0.571
fastlane,fastlane/lib/fastlane/actions/last_git_tag.rb,38d0ec404332,mobile development,4.1,8,100,10,0.0,1,0.0,10,3,6,0.6,fastlane/fastlane/lib/fastlane/actions/lane_context.rb,0.571
fastlane,fastlane/lib/fastlane/actions/puts.rb,38d0ec404332,mobile development,4.7,11,100,20,0.0,1,0.0,10,3,6,0.6,fastlane/fastlane/lib/fastlane/actions/git_remote_branch.rb,0.571
fastlane,fastlane/lib/fastlane/actions/git_commit.rb,38d0ec404332,mobile development,6.9,19,100,11,0.0,1,0.0,9,3,5,0.556,fastlane/fastlane/lib/fastlane/actions/git_add.rb,0.571
fastlane,fastlane/lib/fastlane/actions/delete_keychain.rb,38d0ec404332,mobile development,6.6,18,100,12,0.0,1,0.0,8,3,5,0.625,fastlane/fastlane/lib/fastlane/actions/make_changelog_from_jenkins.rb,0.571
fastlane,fastlane/lib/fastlane/actions/spaceship_stats.rb,38d0ec404332,mobile development,7.5,32,100,12,0.0,1,0.0,8,3,6,0.75,fastlane/fastlane/lib/fastlane/actions/git_remote_branch.rb,0.571
fastlane,fastlane/lib/fastlane/actions/setup_travis.rb,38d0ec404332,mobile development,5,11,100,12,0.0,1,0.0,8,3,6,0.75,fastlane/fastlane/lib/fastlane/actions/git_remote_branch.rb,0.571
fastlane,fastlane/lib/fastlane/actions/push_git_tags.rb,38d0ec404332,mobile development,7.4,20,100,12,0.0,1,0.0,8,3,5,0.625,fastlane/fastlane/lib/fastlane/actions/git_tag_exists.rb,0.571
fastlane,fastlane/lib/fastlane/actions/setup_circle_ci.rb,38d0ec404332,mobile development,5.1,12,100,12,0.0,1,0.0,8,3,6,0.75,fastlane/fastlane/lib/fastlane/actions/git_remote_branch.rb,0.571
fastlane,fastlane/lib/fastlane/actions/rsync.rb,38d0ec404332,mobile development,6.2,20,100,12,0.0,1,0.0,8,4,5,0.625,fastlane/fastlane/lib/fastlane/actions/git_tag_exists.rb,0.571
fastlane,fastlane/lib/fastlane/actions/opt_out_usage.rb,38d0ec404332,mobile development,4,7,100,0,0.0,1,0.0,7,3,5,0.714,fastlane/fastlane/lib/fastlane/actions/download.rb,0.571
fastlane,fastlane/lib/fastlane/actions/git_pull.rb,38d0ec404332,mobile development,6.6,14,100,14,0.0,1,0.0,7,3,5,0.714,fastlane/fastlane/lib/fastlane/actions/make_changelog_from_jenkins.rb,0.571
fastlane,fastlane/lib/fastlane/actions/add_extra_platforms.rb,38d0ec404332,mobile development,4.7,9,100,14,0.0,1,0.0,7,3,5,0.714,fastlane/fastlane/lib/fastlane/actions/ensure_git_branch.rb,0.571
fastlane,fastlane/lib/fastlane/actions/xcode_select.rb,38d0ec404332,mobile development,5.6,14,100,14,0.0,1,0.0,7,3,5,0.714,fastlane/fastlane/lib/fastlane/actions/version_bump_podspec.rb,0.571
fastlane,fastlane/lib/fastlane/actions/say.rb,38d0ec404332,mobile development,6.1,14,100,14,0.0,1,0.0,7,3,5,0.714,fastlane/fastlane/lib/fastlane/actions/make_changelog_from_jenkins.rb,0.571
gitlab,lib/gitlab/client/pipeline_triggers.rb,4818c5712616,third-party apis,3.6,7,0,0,0.0,2,0.0,7,2,6,0.857,gitlab/lib/gitlab/client/pipelines.rb,0.571
gitlab,lib/gitlab/client/project_badges.rb,4818c5712616,third-party apis,3.2,4,0,0,0.0,2,0.0,6,2,6,1.0,gitlab/lib/gitlab/client/pipelines.rb,0.571
gitlab,lib/gitlab/client/remote_mirrors.rb,4818c5712616,third-party apis,3,3,0,17,0.0,2,0.0,6,2,6,1.0,gitlab/lib/gitlab/client/pipelines.rb,0.571
gitlab,lib/gitlab/client/group_badges.rb,4818c5712616,third-party apis,3.3,4,0,0,0.0,2,0.0,6,2,6,1.0,gitlab/lib/gitlab/client/pipelines.rb,0.571
gitlab,lib/gitlab/client/broadcast_messages.rb,4818c5712616,third-party apis,3.2,4,0,0,0.0,2,0.0,5,2,5,1.0,gitlab/lib/gitlab/client/user_snippets.rb,0.571
twilio-ruby,lib/twilio-ruby/rest/assistants/v1/assistant.rb,c58e213a6f04,third-party apis,7.2,24,0,70,0.0,2,0.0,79,20,42,0.532,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.569
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/user.rb,c58e213a6f04,third-party apis,7.9,33,0,76,0.0,2,0.0,59,13,33,0.559,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/user.rb,c58e213a6f04,third-party apis,7.9,33,0,76,0.0,2,0.0,59,13,33,0.559,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map.rb,c58e213a6f04,third-party apis,8.2,31,0,76,0.0,2,0.0,58,13,34,0.586,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list.rb,c58e213a6f04,third-party apis,8.2,31,0,76,0.0,2,0.0,58,13,34,0.586,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/flex_flow.rb,c58e213a6f04,third-party apis,10.4,59,0,72,0.0,2,0.0,57,12,31,0.544,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/document.rb,c58e213a6f04,third-party apis,8.1,31,0,75,0.0,2,0.0,57,13,33,0.579,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/address_configuration.rb,c58e213a6f04,third-party apis,9.6,48,0,70,0.0,2,0.0,53,12,31,0.585,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow.rb,c58e213a6f04,third-party apis,6.7,21,0,69,0.0,2,0.0,51,12,29,0.569,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/assistants/v1/session.rb,c58e213a6f04,third-party apis,6.4,21,0,61,0.0,2,0.0,44,12,25,0.568,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.568
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_inquiries.rb,c58e213a6f04,third-party apis,7.7,30,0,57,0.0,2,0.0,35,12,19,0.543,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/insights_questionnaires_category.rb,0.567
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_registration_inquiries.rb,c58e213a6f04,third-party apis,11.8,102,0,57,0.0,2,0.0,35,12,19,0.543,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/insights_questionnaires_category.rb,0.567
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/application.rb,c58e213a6f04,third-party apis,6.4,33,0,70,0.0,2,0.0,64,15,29,0.453,twilio-ruby/lib/twilio-ruby/rest/wireless/v1/sim.rb,0.564
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session/participant.rb,c58e213a6f04,third-party apis,7.4,34,0,75,0.0,2,0.0,55,14,30,0.545,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.564
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number/assigned_add_on.rb,c58e213a6f04,third-party apis,7.3,28,0,74,0.0,2,0.0,53,14,30,0.566,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.564
twilio-ruby,lib/twilio-ruby/rest/video/v1/room/transcriptions.rb,c58e213a6f04,third-party apis,7.8,30,0,73,0.0,2,0.0,52,13,28,0.538,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/user.rb,0.564
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/ip_command.rb,c58e213a6f04,third-party apis,7.5,36,0,68,0.0,2,0.0,50,12,25,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.562
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/command.rb,c58e213a6f04,third-party apis,7.7,38,0,67,0.0,2,0.0,48,12,25,0.521,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.562
twilio-ruby,lib/twilio-ruby/rest/voice/v1/dialing_permissions/country.rb,c58e213a6f04,third-party apis,6.8,21,0,65,0.0,2,0.0,46,13,25,0.543,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.562
twilio-ruby,lib/twilio-ruby/rest/preview/hosted_numbers/authorization_document.rb,c58e213a6f04,third-party apis,8.9,39,0,69,0.0,2,0.0,51,12,30,0.588,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.561
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/webhook.rb,c58e213a6f04,third-party apis,8.5,36,0,75,0.0,2,0.0,55,13,31,0.564,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/interaction/interaction_channel.rb,c58e213a6f04,third-party apis,7.5,30,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/voice/v1/connection_policy.rb,c58e213a6f04,third-party apis,8.0,27,0,69,0.0,2,0.0,52,12,33,0.635,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/conversation/webhook.rb,c58e213a6f04,third-party apis,9.0,39,0,73,0.0,2,0.0,51,13,31,0.608,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.558
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue.rb,c58e213a6f04,third-party apis,8.2,38,0,79,0.0,2,0.0,66,13,36,0.545,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session.rb,c58e213a6f04,third-party apis,8.1,37,0,78,0.0,2,0.0,63,13,34,0.54,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user.rb,c58e213a6f04,third-party apis,8.2,34,0,77,0.0,2,0.0,61,13,34,0.557,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/user.rb,c58e213a6f04,third-party apis,8.2,34,0,77,0.0,2,0.0,61,13,34,0.557,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/routes/v2/trunk.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/routes/v2/phone_number.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/routes/v2/sip_domain.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.556
